adnepos|adnĕpōs|ōtis|m.|subst.|fils, fille au 6e degré|adnepos|adnĕpōs
adneptis|adneptis|is|f.|subst.|fils, fille au 6e degré|adnepos|adneptis
adnuntiator|adnuntĭātŏr|ōris|m.|subst.|qui annonce|adnuntiator|adnuntĭātŏr
adnuntiatrix|adnuntĭātrix||f.|subst.|īcis,|adnuntiator|adnuntĭātrix
adnuo|adnŭo|nŭi, nūtum, ĕre||tr. intr. |faire un signe à, adresser un signe à / alicui, faire signe à qqn / indiquer par un signe [aliquem, aliquid qqn, qqch] / demander par signes / donner par signes son approbation, son assentiment / [acc. n. des pron.] / alicui rei, donner son approbation à qqch / alicui, donner son approbation, son consentement à qqn / alicui aliquid, consentir pour qqn à qqch, daigner accorder à qqn qqch / [avec inf.] permettre de|adnuo|adnŭo
annuo|annŭo|nŭi, nūtum, ĕre||tr. intr. |faire un signe à, adresser un signe à / alicui, faire signe à qqn / indiquer par un signe [aliquem, aliquid qqn, qqch] / demander par signes / donner par signes son approbation, son assentiment / [acc. n. des pron.] / alicui rei, donner son approbation à qqch / alicui, donner son approbation, son consentement à qqn / alicui aliquid, consentir pour qqn à qqch, daigner accorder à qqn qqch / [avec inf.] permettre de|adnuo|annŭo
Adolenda|Adŏlenda|ae|f.|subst.|déesse qui préside à l'action de brûler; honorée par les frères Arvales, ainsi que|Adolenda|Adŏlenda
Commolenda|Commolenda||||ou Coinquenda|Adolenda|Commolenda
Deferunda|Deferunda||||comme manifestations d'une divinité unique|Adolenda|Deferunda
adolescens|ădŏlescens||||v. adul-.|adolescens|ădŏlescens
adolescentia|ădŏlescentĭa||||v. adul-.|adolescens|-centĭa
adolesse|ădŏlesse||||v. adolesco.|adolesse|ădŏlesse
adolevi|ădŏlēvi||||v. adolesco.|adolesse|ădŏlēvi
adolui|ădŏlŭi||||v. adolesco.|adolesse|ădŏlŭi
adorea|ădōrĕa|ae|f.|subst.|récompense en blé donnée aux soldats [d'où, gloire militaire / ]|adorea|ădōrĕa
adoria|ădōrĭa|ae|f.|subst.|récompense en blé donnée aux soldats [d'où, gloire militaire / ]|adorea|ădōrĭa
adoreus|ădōrĕus|a, um||adj.|de blé|1 adoreus|ădōrĕus
adoreum|ădōrĕum|i|n.|subst.|blé-froment|1 adoreus|ădōrĕum
adpr|adpr||||v. app-.|adpr-|adpr
Adramytteum|Adrămyttēum|i|n.|subst.|Adramytte [ville de Mysie]|Adramytteum|Adrămyttēum
Adramytteos|Adrămyttēos|i|f.|subst.|Adramytte [ville de Mysie]|Adramytteum|Adrămyttēos
Adramyttenus|Adrămyttēnus|a, um||adj.|d'Adramytte|Adramytteum|-ēnus
Adrastea|Adrastēa|ae|f.|subst.|surnom de Némésis|Adrastea|Adrastēa
Adrastia|Adrastīa|ae|f.|subst.|surnom de Némésis|Adrastea|-tīa
Adrastus|Adrastus|i|m.|subst.|Adraste [roi d'Argos, beau-père de Tydée et de Polynice]|Adrastus|Adrastus
Adrasteus|Adrastēus|a, um||adj.|d'Adraste|Adrastus|-tēus
adrectus|adrectus|a, um||part. |escarpé / [dressé] dans l'attente|adrectus|adrectus
arrectus|arrectus|a, um||part. |escarpé / [dressé] dans l'attente|adrectus|arr-
adremigo|adrēmĭgo|āvī, āre||intr. |int., ramer vers, s'approcher à la rame [avec dat.]|adremigo|adrēmĭgo
arremigo|arrēmĭgo|āvī, āre||intr. |int., ramer vers, s'approcher à la rame [avec dat.]|adremigo|arr-
adrepo|adrēpo|repsī, rēpĕre||intr. |int., ramper vers [ad aliquid, ad aliquem, vers qqch, vers qqn] / [fig.] se glisser|adrepo|adrēpo
arrepo|arrēpo|repsī, rēpĕre||intr. |int., ramper vers [ad aliquid, ad aliquem, vers qqch, vers qqn] / [fig.] se glisser|adrepo|arr-
adreptans|adreptans|antis||part. |part. de adrepto.|adreptans|adreptans
arreptans|arreptans|antis||part. |part. de adrepto.|adreptans|arr-
adrepticius|adreptīcĭus|a, um||adj.|saisi, possédé [du démon]|adrepticius|adreptīcĭus
arrepticius|arreptīcĭus|a, um||adj.|saisi, possédé [du démon]|adrepticius|arr-
adreptivus|adreptīvus|a, um||adj.|en délire|adreptivus|adreptīvus
arreptivus|arreptīvus|a, um||adj.|en délire|adreptivus|arr-
Adria|Adrĭa||||v. Hadr.|Adria|Adrĭa
Adriacus|Adrĭăcus||||v. Hadr.|Adria|Adrĭăcus
adrideo|adrīdeo|rīsī, rīsum, ēre||intr. |rire à (en réponse à) / sourire [avec marque d'approbation] / sourire, plaire|adrideo|adrīdeo
arrideo|arrīdeo|rīsī, rīsum, ēre||intr. |rire à (en réponse à) / sourire [avec marque d'approbation] / sourire, plaire|adrideo|arr-
adrigo|adrĭgo|āre||tr. |tr., arroser|1 adrigo|adrĭgo
arrigo|arrĭgo|āre||tr. |tr., arroser|1 adrigo|arr-
adrigo|adrĭgo|rēxī, rectum, ĕre||tr. |mettre droit, dresser / [fig.] relever, exciter [animos, les esprits]|2 adrigo|adrĭgo
arrigo|arrĭgo|rēxī, rectum, ĕre||tr. |mettre droit, dresser / [fig.] relever, exciter [animos, les esprits]|2 adrigo|arr-
adripio|adrĭpĭo|rĭpŭi, reptum, ĕre||tr. |tirer à soi, saisir / entraîner (vivement) / assaillir / saisir, arrêter / traîner devant les tribunaux / [fig.] saisir brusquement (avidement)|adripio|adrĭpĭo
arripio|arrĭpĭo|rĭpŭi, reptum, ĕre||tr. |tirer à soi, saisir / entraîner (vivement) / assaillir / saisir, arrêter / traîner devant les tribunaux / [fig.] saisir brusquement (avidement)|adripio|arr-
adrisio|adrīsĭo|ōnis|f.|subst.|sourire approbatif|adrisio|adrīsĭo
arrisio|arrīsĭo|ōnis|f.|subst.|sourire approbatif|adrisio|arr-
adrisor|adrīsŏr|ōris|m.|subst.|qui sourit en approbation|adrisor|adrīsŏr
arrisor|arrīsŏr|ōris|m.|subst.|qui sourit en approbation|adrisor|arr-
adrodo|adrōdo|rōsī, rōsum, ĕre||tr. |tr., ronger autour, entamer avec les dents|adrodo|adrōdo
arrodo|arrōdo|rōsī, rōsum, ĕre||tr. |tr., ronger autour, entamer avec les dents|adrodo|arr-
adrogans|adrŏgans|antis||part. adj. |] arrogant|adrogans|adrŏgans
arrogans|arrŏgans|antis||part. adj. |] arrogant|adrogans|arr-
adroganter|adrŏgantĕr||||etc. ; -tissime décad.], avec arrogance|adroganter|adrŏgantĕr
arroganter|arrŏgantĕr||||etc. ; -tissime décad.], avec arrogance|adroganter|arr-
adrogantia|adrŏgantĭa|ae|f.|subst.|arrogance, présomption|adrogantia|adrŏgantĭa
arrogantia|arrŏgantĭa|ae|f.|subst.|arrogance, présomption|adrogantia|arr-
adrogatio|adrŏgātĭo|ōnis|f.|subst.|arrogation, adoption d'une personne sui juris, c.-à-d. qui n'est pas sous la puissance paternelle|adrogatio|adrŏgātĭo
arrogatio|arrŏgātĭo|ōnis|f.|subst.|arrogation, adoption d'une personne sui juris, c.-à-d. qui n'est pas sous la puissance paternelle|adrogatio|arr-
adrogator|adrŏgātŏr|ōris|m.|subst.|qui adopte|adrogator|adrŏgātŏr
arrogator|arrŏgātŏr|ōris|m.|subst.|qui adopte|adrogator|arr-
adrogatus|adrŏgātus|a, um||part. |part. de adrogo.|adrogatus|adrŏgātus
arrogatus|arrŏgātus|a, um||part. |part. de adrogo.|adrogatus|arr-
adrogo|adrŏgo|āvī, ātum, āre||tr. |sibi adr., faire venir à soi, s'approprier, s'arroger / [poét.]  faire venir qqch s'ajoutant à qqch, ajouter, attribuer, donner / [exemple unique]|adrogo|adrŏgo
arrogo|arrŏgo|āvī, ātum, āre||tr. |sibi adr., faire venir à soi, s'approprier, s'arroger / [poét.]  faire venir qqch s'ajoutant à qqch, ajouter, attribuer, donner / [exemple unique]|adrogo|arr-
adroro|adrōro|āre|||arroser|adroro|adrōro
arroro|arrōro|āre|||arroser|adroro|arr-
adrosor|adrōsŏr|ōris|m.|subst.|rongeur|adrosor|adrōsŏr
arrosor|arrōsŏr|ōris|m.|subst.|rongeur|adrosor|arr-
adrosus|adrōsus|a, um||part. |part. de adrodo.|adrosus|adrōsus
arrosus|arrōsus|a, um||part. |part. de adrodo.|adrosus|arr-
adrotans|adrŏtans|tis|||qui tourne autour, hésitant|adrotans|adrŏtans
arrotans|arrŏtans|tis|||qui tourne autour, hésitant|adrotans|arr-
Adrumetum|Adrūmētum|i|n.|subst.|Adrumète [ville maritime, entre Carthage et Leptis]|Adrumetum|Adrūmētum
Hadrumetum|Hadrūmētum|i|n.|subst.|Adrumète [ville maritime, entre Carthage et Leptis]|Adrumetum|Hadr-
Adrumetinus|Adrūmētīnus|a, um||adj.|d'Adrumète|Adrumetum|-tīnus
adsecla|adsecla|ae|m.|subst.|qui fait partie de la suite de qqn / [en mauv. part] acolyte / séquelle|adsecla|adsecla
adsecula|adsecŭla|ae|m.|subst.|qui fait partie de la suite de qqn / [en mauv. part] acolyte / séquelle|adsecla|adsecŭla
assecla|assecla|ae|m.|subst.|qui fait partie de la suite de qqn / [en mauv. part] acolyte / séquelle|adsecla|assecla
adsectatio|adsectātĭo|ōnis |f.|subst.|action d'accompagner, de faire cortège [à un candidat] / observation [caeli, du ciel]|adsectatio|adsectātĭo
assectatio|assectātĭo|ōnis |f.|subst.|action d'accompagner, de faire cortège [à un candidat] / observation [caeli, du ciel]|adsectatio|ass-
adsectator|adsectātŏr|ōris|m.|subst.|celui qui accompagne, qui fait cortège [à un candidat], partisan / poursuivant, prétendant / sectateur, disciple|adsectator|adsectātŏr
assectator|assectātŏr|ōris|m.|subst.|celui qui accompagne, qui fait cortège [à un candidat], partisan / poursuivant, prétendant / sectateur, disciple|adsectator|ass-
adsectatus|adsectātus|a, um||part. |part. de adsector.|adsectatus|adsectātus
assectatus|assectātus|a, um||part. |part. de adsector.|adsectatus|ass-
adsector|adsector|sectātus sum, āri||tr. |tr. (fréq. de adsequor), suivre partout (continuellement) / faire cortège [aliquem, à qqn] / poursuivre de ses assiduités [une femme]|adsector|adsector
assector|assector|sectātus sum, āri||tr. |tr. (fréq. de adsequor), suivre partout (continuellement) / faire cortège [aliquem, à qqn] / poursuivre de ses assiduités [une femme]|adsector|ass-
adsecue|adsĕcŭē|||adv. |adv., en suivant de près, pas à pas|adsecue|adsĕcŭē
assecue|assĕcŭē|||adv. |adv., en suivant de près, pas à pas|adsecue|ass-
adsecula|adsĕcŭla||||v. adsecla.|adsecula|adsĕcŭla
assecula|assĕcŭla||||v. adsecla.|adsecula|ass-
adsecutio|adsĕcūtio|ōnis|f.|subst.|succession / action d'acquérir|adsecutio|adsĕcūtio
assecutio|assĕcūtio|ōnis|f.|subst.|succession / action d'acquérir|adsecutio|ass-
adsecutor|adsĕcūtŏr|ōris|m.|subst.|qui accompagne|adsecutor|adsĕcūtŏr
assecutor|assĕcūtŏr|ōris|m.|subst.|qui accompagne|adsecutor|ass-
adsecutus|adsĕcūtus|a, um||part. |part. de adsequor.|adsecutus|adsĕcūtus
assecutus|assĕcūtus|a, um||part. |part. de adsequor.|adsecutus|ass-
adsedo|adsĕdo|ōnis|m.|subst.|assesseur|adsedo|adsĕdo
assedo|assĕdo|ōnis|m.|subst.|assesseur|adsedo|ass-
adsellatio|adsellātĭo|ōnis|f.|subst.|déjection|adsellatio|adsellātĭo
assellatio|assellātĭo|ōnis|f.|subst.|déjection|adsellatio|ass-
adsellor|adsellor|āri|||aller à la selle|adsellor|adsellor
assellor|assellor|āri|||aller à la selle|adsellor|ass-
adsenesco|adsĕnesco|ĕre||intr. |int., vieillir|adsenesco|adsĕnesco
assenesco|assĕnesco|ĕre||intr. |int., vieillir|adsenesco|ass-
adsensi|adsensi||||pf. de adsentio.|adsensi|adsensi
assensi|assensi||||pf. de adsentio.|adsensi|ass-
adsensio|adsensĭo|ōnis|f.|subst.|assentiment, adhésion, approbation / assensiones, marques d'approbation / ]|adsensio|adsensĭo
assensio|assensĭo|ōnis|f.|subst.|assentiment, adhésion, approbation / assensiones, marques d'approbation / ]|adsensio|ass-
adsensor|adsensŏr|ōris|m.|subst.|approbateur|adsensor|adsensŏr
assensor|assensŏr|ōris|m.|subst.|approbateur|adsensor|ass-
adsensus|adsensus|a, um||part. |part. passif de adsentio [rare], qui a été approuvé|1 adsensus|adsensus
assensus|assensus|a, um||part. |part. passif de adsentio [rare], qui a été approuvé|1 adsensus|ass-
adsensus|adsensŭs|ūs|m.|subst.|assentiment, adhésion [se manifestant extérieurement] / [en philos.] assentiment au témoignage des sens, accord de l'esprit avec les perceptions|2 adsensus|adsensŭs
assensus|assensŭs|ūs|m.|subst.|assentiment, adhésion [se manifestant extérieurement] / [en philos.] assentiment au témoignage des sens, accord de l'esprit avec les perceptions|2 adsensus|ass-
adsentaneus|adsentānĕus|a, um||adj.|consentaneus|adsentaneus|adsentānĕus
assentaneus|assentānĕus|a, um||adj.|consentaneus|adsentaneus|ass-
adsentatio|adsentātĭo|ōnis|f.|subst.|action d'abonder dans le sens de qqn par calcul; flatterie / approbation empressée|adsentatio|adsentātĭo
assentatio|assentātĭo|ōnis|f.|subst.|action d'abonder dans le sens de qqn par calcul; flatterie / approbation empressée|adsentatio|ass-
adsentatiuncula|adsentātĭuncŭla|ae|f.|subst.|petite flatterie [mesquine]|adsentatiuncula|adsentātĭuncŭla
assentatiuncula|assentātĭuncŭla|ae|f.|subst.|petite flatterie [mesquine]|adsentatiuncula|ass-
adsentator|adsentātŏr|ōris|m.|subst.|flagorneur, flatteur|adsentator|adsentātŏr
assentator|assentātŏr|ōris|m.|subst.|flagorneur, flatteur|adsentator|ass-
adsentatorie|adsentātōrĭē|||adv. |adv., en flatteur|adsentatorie|adsentātōrĭē
assentatorie|assentātōrĭē|||adv. |adv., en flatteur|adsentatorie|ass-
adsentatrix|adsentātrix|īcis|f.|subst.|flagorneuse|adsentatrix|adsentātrix
assentatrix|assentātrix|īcis|f.|subst.|flagorneuse|adsentatrix|ass-
adsentiae|adsentĭae||||adsentationes|adsentiae|adsentĭae
assentiae|assentĭae||||adsentationes|adsentiae|ass-
adsentior|adsentĭor|sensus sum, sentīri|||plus rarement|adsentior|adsentĭor
assentior|assentĭor|sensus sum, sentīri|||plus rarement|adsentior|ass-
adsentio|adsentĭo|sensī, sensum, sentīre|||int., donner son assentiment, son adhésion [aliqui, à qqn ; alicui rei, à qqch ; approuver qqn, qqch] / illud [hoc, id] cetera, alterum, utrumque tibi adsentior, je suis de ton avis en cela [en ceci], sur tout le reste, sur un des deux points, sur les deux points / [avec prop. inf.] / [pass. impers.]|adsentior|adsentĭo
adsentor|adsentor|ātus sum, āri||intr. |int., approuver continuellement / [d'où] flatter|adsentor|adsentor
assentor|assentor|ātus sum, āri||intr. |int., approuver continuellement / [d'où] flatter|adsentor|ass-
adseque|adsĕquē||||v. adsecue.|adseque|adsĕquē
asseque|assĕquē||||v. adsecue.|adseque|ass-
adsequela|adsĕquēla|ae|f.|subst.|ce qui suit, suite|adsequela|adsĕquēla
assequela|assĕquēla|ae|f.|subst.|ce qui suit, suite|adsequela|ass-
adsequor|adsĕquor|sĕcūtus sum, sĕqui|||atteindre, attraper / [fig.] atteindre, parvenir à, obtenir / atteindre, égaler / atteindre par la pensée, comprendre / [avec ut (ne)] obtenir que (que ne pas) / ils ont obtenu ce résultat de ne pas fournir de vaisseau. sens passif|adsequor|adsĕquor
assequor|assĕquor|sĕcūtus sum, sĕqui|||atteindre, attraper / [fig.] atteindre, parvenir à, obtenir / atteindre, égaler / atteindre par la pensée, comprendre / [avec ut (ne)] obtenir que (que ne pas) / ils ont obtenu ce résultat de ne pas fournir de vaisseau. sens passif|adsequor|ass-
adsero|adsĕro|sēvī, sĭtum, sĕrĕre||tr. |tr., planter à côté|1 adsero|adsĕro
assero|assĕro|sēvī, sĭtum, sĕrĕre||tr. |tr., planter à côté|1 adsero|ass-
adsero|adsĕro|sĕrŭī, sertum, sĕrĕre|||[t. de droit] amener [manu, avec la main] une personne devant le juge et affirmer qu'elle est de condition libre ou qu'elle est esclave / [par ext.] affranchir / [en général] se faire le défenseur de, défendre, soutenir / [surtout à partir d'Apulée] soutenir, affirmer / amener de, faire venir de, tirer de / attacher à, attribuer à|2 adsero|adsĕro
assero|assĕro|sĕrŭī, sertum, sĕrĕre|||[t. de droit] amener [manu, avec la main] une personne devant le juge et affirmer qu'elle est de condition libre ou qu'elle est esclave / [par ext.] affranchir / [en général] se faire le défenseur de, défendre, soutenir / [surtout à partir d'Apulée] soutenir, affirmer / amener de, faire venir de, tirer de / attacher à, attribuer à|2 adsero|ass-
adsertio|adsertĭo|ōnis|f.|subst.|action de revendiquer pour qqn la condition de personne libre [ou d'esclave] / affirmation, assertion|adsertio|adsertĭo
assertio|assertĭo|ōnis|f.|subst.|action de revendiquer pour qqn la condition de personne libre [ou d'esclave] / affirmation, assertion|adsertio|ass-
adsertor|adsertŏr|ōris|m.|subst.|celui qui affirme devant le juge qu'une personne est de condition libre, ou inversement, qu'elle est esclave / [en général] défenseur / libérateur|adsertor|adsertŏr
assertor|assertŏr|ōris|m.|subst.|celui qui affirme devant le juge qu'une personne est de condition libre, ou inversement, qu'elle est esclave / [en général] défenseur / libérateur|adsertor|ass-
adsertorius|adsertōrĭus|a, um||adj.|relatif à une revendication de liberté|adsertorius|adsertōrĭus
assertorius|assertōrĭus|a, um||adj.|relatif à une revendication de liberté|adsertorius|ass-
adsertrix|adsertrix|īcis|f.|subst.|celle qui prend la défense de|adsertrix|adsertrix
assertrix|assertrix|īcis|f.|subst.|celle qui prend la défense de|adsertrix|ass-
adsertum|adsertum|i|n.|subst.|assertion, preuve|adsertum|adsertum
assertum|assertum|i|n.|subst.|assertion, preuve|adsertum|ass-
adsertus|adsertus|a, um||part. |part. de adsero 2|adsertus|adsertus
assertus|assertus|a, um||part. |part. de adsero 2|adsertus|ass-
adserui|adsĕrui||||parf. de adsero 2|adserui|adsĕrui
asserui|assĕrui||||parf. de adsero 2|adserui|ass-
adservatus|adservātus|a, um||part. |part. de adservo.|adservatus|adservātus
asservatus|asservātus|a, um||part. |part. de adservo.|adservatus|ass-
adservio|adservĭo|īre||intr. |int., s'asservir à, s'assujettir à [avec dat.]|adservio|adservĭo
asservio|asservĭo|īre||intr. |int., s'asservir à, s'assujettir à [avec dat.]|adservio|ass-
adservo|adservo|āvi, ātum, āre||tr. |garder, conserver / garder à vue qqn / garder, avoir sous sa garde / surveiller, observer|adservo|adservo
asservo|asservo|āvi, ātum, āre||tr. |garder, conserver / garder à vue qqn / garder, avoir sous sa garde / surveiller, observer|adservo|ass-
adsessio|adsessĭo|ōnis|f.|subst.|présence aux côtés de qqn [pour le consoler] / fonction d'assesseur|adsessio|adsessĭo
assessio|assessĭo|ōnis|f.|subst.|présence aux côtés de qqn [pour le consoler] / fonction d'assesseur|adsessio|ass-
adsessor|adsessŏr|ōris|m.|subst.|assesseur, aide [dans une fonction]|adsessor|adsessŏr
assessor|assessŏr|ōris|m.|subst.|assesseur, aide [dans une fonction]|adsessor|ass-
adsessorius|adsessōrĭus|a, um||adj.|relatif aux assesseurs|adsessorius|adsessōrĭus
assessorius|assessōrĭus|a, um||adj.|relatif aux assesseurs|adsessorius|ass-
adsessura|adsessūra|ae|f.|subst.|fonction d'assesseur|adsessura|adsessūra
assessura|assessūra|ae|f.|subst.|fonction d'assesseur|adsessura|ass-
adsessus|adsessus|a, um||part. |part. de adsideo.|1 adsessus|adsessus
assessus|assessus|a, um||part. |part. de adsideo.|1 adsessus|ass-
adsessus|adsessŭs|ūs|m.|subst.|fait d'être assis à côté de qqn|2 adsessus|adsessŭs
assessus|assessŭs|ūs|m.|subst.|fait d'être assis à côté de qqn|2 adsessus|ass-
adsestrix|adsestrix|īcis|f.|subst.|de adsessor;|adsestrix|adsestrix
assestrix|assestrix|īcis|f.|subst.|de adsessor;|adsestrix|ass-
adseverans|adseverans|tis||part. adj. |part. de adsevero pris adjt|adseverans|adseverans
asseverans|asseverans|tis||part. adj. |part. de adsevero pris adjt|adseverans|ass-
adseveranter|adsĕvērantĕr||||de façon affirmative (catégorique)|adseveranter|adsĕvērantĕr
asseveranter|assĕvērantĕr||||de façon affirmative (catégorique)|adseveranter|ass-
adseverate|adsĕvērātē||||avec assurance / avec feu, avec passion|adseverate|adsĕvērātē
asseverate|assĕvērātē||||avec assurance / avec feu, avec passion|adseverate|ass-
adseveratio|adsĕvērātĭo|ōnis|f.|subst.|assurance (insistance) dans l'affirmation, affirmation sérieuse / [en gram.] action de fortifier l'affirmation|adseveratio|adsĕvērātĭo
asseveratio|assĕvērātĭo|ōnis|f.|subst.|assurance (insistance) dans l'affirmation, affirmation sérieuse / [en gram.] action de fortifier l'affirmation|adseveratio|ass-
adseverativus|adsĕvērātīvus|a, um||adj.|fortifiant l'affirmation|adseverativus|adsĕvērātīvus
asseverativus|assĕvērātīvus|a, um||adj.|fortifiant l'affirmation|adseverativus|ass-
adsevero|adsĕvēro|āvī, ātum, āre||tr. |[abst] parler sérieusement / affirmer sérieusement, assurer / [dans Apulée] rendre sévère|adsevero|adsĕvēro
assevero|assĕvēro|āvī, ātum, āre||tr. |[abst] parler sérieusement / affirmer sérieusement, assurer / [dans Apulée] rendre sévère|adsevero|ass-
adsevi|adsēvī||||parf. de adsero 1|adsevi|adsēvī
assevi|assēvī||||parf. de adsero 1|adsevi|ass-
adsibilo|adsībĭlo|āre||tr. intr. |int., siffler contre (en réponse à)|adsibilo|adsībĭlo
assibilo|assībĭlo|āre||tr. intr. |int., siffler contre (en réponse à)|adsibilo|ass-
adsiccesco|adsiccesco|ĕre||intr. |int., se sécher|adsiccesco|adsiccesco
assiccesco|assiccesco|ĕre||intr. |int., se sécher|adsiccesco|ass-
adsicco|adsicco|āre||tr. |tr., sécher|adsicco|adsicco
assicco|assicco|āre||tr. |tr., sécher|adsicco|ass-
