addictio|addictiō|ōnis|f||an award, adjudging (rare):||||addictio
addictus|addictus||||P. of addico.||||addictus
addisco|ad-discō|didicī, &mdash;, ere|||to learn in addition, gain knowledge of:||||addisco
additamentum|additāmentum|ī|n||an accession, reinforcement||||additamentum
addo|ad-dō|didī, ditus, ere|||to put to, place upon, lay on, join, attach, appear as a candidate, lay me too in my brother's tomb, confer, a blight falls, to bring to, add to, to give courage, embolden, impart, bestow, puts on, apply the spur, to add by way of increase, join, annex, give a further respite, if you say another word, increase the poor man's little, will name Lu. too, giving also the night to the work, adds one to their number, confounds with, involve you also in, gives more work, make much of, was sixteen years old, make essential additions to, add course to course, outdo themselves, add to this, consider also, remember too, moreover ...||||addo
addoceo|ad - doceō|&mdash;, &mdash;, ēre|||to teach in addition (once):||||addoceo
addubito|ad-dubitō|āvī, ātus, āre|||to entertain a doubt, incline to doubt, hesitate, be uncertain:||||addubito
adduco|ad-dūcō|dūxī, ductus, ere|||to lead to, bring to, bring along||||adduco
adducte|adductē|||adv.|strictly, severely||||adducte
adductus|adductus|||adj.|strict, severe||||adductus
adedo|(ad-edō)|ēdī, ēsus, ere|||to eat away, gnaw at, consume:||||adedo
Adelphi|Adelphī|ōrum|||The Brothers (a comedy), T.||||Adelphi
ademptio|adēmptiō|ōnis|f||a taking away, depriving, of citizenship||||ademptio
ademptus|adēmptus||||P. of adimo.||||ademptus
adeo|ad-eō|iī|||to submit a cause to a referee:||||adeo1
adeo|ad-eō|||adv.|||||adeo2
adeps|adeps|ipis|||the soft fat of non-ruminating animals, fat.||||adeps
adeptio|adeptiō|ōnis|f||an obtaining, attainment||||adeptio
adequito|ad - equitō|āvī, &mdash;, āre|||to ride to, gallop to, ride up:||||adequito
adesdum|adesdum|better ades dum|||come to me, stand by me (once), T.||||adesdum
adesus|adēsus||||P. of adedo.||||adesus
adfabilis|adfābilis (aff-)|e||adj.|approachable, courteous, affable, kind, friendly||||adfabilis
adfabilitas|adfābilitās (aff-)|ātis|f||courtesy, affability||||adfabilitas
adfabre|adfabrē (aff-)|||adv.|cunningly, in a workmanlike manner||||adfabre
adfatim|ad-fatim (aff-)|||adv.|satisfactorily, sufficiently, abundantly, part.||||adfatim
adfatus|(adfātus or aff-)|ūs|m||an accosting, speaking to||||adfatus
adfectatio|adfectātiō (aff-)|ōnis|f||a claiming||||adfectatio
adfectio|adfectiō (aff-)|ōnis|f||a relation, disposition, a temporary state, perturbation, A frame, state, constitution, position, aspect, Inclination, partiality||||adfectio
adfecto|adfectō (aff-)|āvī, ātus, āre|||to strive after, strive to obtain, aspire to, pursue, aim at, lay claim to, to cling to, cherish, win a way into favor with, set upon me, To enter upon, pursue, what career it is entering on, To lay hold of, grasp, attacks, To influence, win over||||adfecto
adfectus|adfectus (aff-)|ūs|m||a state, disposition, mood, in vacillating moods, rapture, A desire, fondness for||||adfectus2
adfectus|adfectus (aff-)|||adj.|furnished, supplied, endowed, provided, gifted, affected, impaired, weakened, infirm, discouraged, disordered, embarrassed, impaired, far advanced, near an end, Disposed, constituted, inclined, affected, minded, in what mood, disposed, fit, adapted||||adfectus1
adfero|ad-ferō (aff-)|attulī|||to bring, fetch, carry, convey, take, deliver:||||adfero
adficio|adficiō (aff-)|fēcī, fectus, ere|||to do to, treat, use, manage, handle, how would he treat you if alive, which he has been conducting. &mdash; To treat, affect, visit, furnish, afflict, pay off, to honor, to kill, torture, crucify, outrage, reward, was brought into great embarrassment, is benefited, will be punished, scourged, To move, influence, affect, impress, To attack, afflict, oppress, weaken, impair, To qualify, characterize, describe||||adficio
adfigo|ad-fīgō (aff-)|fīxī, fīxus, ere|||to fasten, attach, affix, annex:||||adfigo
adfingo|ad-fingō (aff-)|finxī, fictus, ere|||to form as an addition, make besides, attach, affix, append:||||adfingo
adfinis|ad-fīnis (aff-)|e||adj.|adjoining, bordering on / m. a connection by marriage:||||adfinis1
adfinitas|adfīnitās (aff-)|ātis|f||relationship by marriage||||adfinitas
adfirmans|adfīrmāns (aff-)|antis|||P. of adfirmo.||||adfirmans
adfirmate|adfīrmātē (aff-)|||adv.|with solemn assurance||||adfirmate
adfirmatio|adfīrmātiō (aff-)|ōnis|f||an affirmation, asseveration, solemn assurance||||adfirmatio
adfirmo|ad-fīrmō (aff-)|āvī, ātus, āre|||to strengthen.&mdash; Fig., to confirm, encourage:||||adfirmo
adfixus|adfīxus|||adj.|joined, attached, to keep close to me, impressed||||adfixus
adflatus|adflātus (aff-)|ūs|m||a blowing on, breeze, blast, breath, by the effluvia, by his breath, inspiration||||adflatus
adflictatio|adflīctātiō (aff-)|ōnis|f||physical pain, torture||||adflictatio
adflicto|adflīctō (aff-)|āvī, ātus, āre|||to break to pieces, destroy, shatter, damage, injure, were broken in the shallows, to crush, put an end to, To trouble, disquiet, distress, harass, reflex., to grieve, be greatly troubled||||adflicto
adflictor|adflīctor (aff-)|ōris|m||one who strikes down, a subverter||||adflictor
adflictus|adflīctus (aff-)|||adj.|cast down, miserable, unfortunate, overthrown, wretched, distressed, ruined, Dejected, discouraged, desponding, Abandoned, base, low, vile||||adflictus
adfligo|ad-flīgō (aff-)|īxī, īctus, ere|||to dash at, strike upon, throw down, overthrow:||||adfligo
adflo|ad-flō (aff-)|āvī, &mdash;, āre|||to blow on, breathe upon:||||adflo
adfluens|adfluēns (aff-)|entis||adj.|flowing, abounding, abundant, rich, copious, affluent, numerous, plentiful, in flowing garments, n., profusely||||adfluens
adfluenter|(adfluenter)|||adv.|lavishly, abundantly||||adfluenter
adfluentia|adfluentia (aff-)|ae|f||a flowing to, affluence, abundance, copiousness, extravagance||||adfluentia
adfluo|adfluō (aff-)|fluxī, fluxus, ere|||to flow to, flow towards, flow by:||||adfluo
adfor|ad-for (aff-)|ātus, ārī||dep.|In gen., to speak to, say to, address, accost:||||adfor
adfore|adfore, adforem, adfuī;|see adsum.|||GANCE||||adfore
adfulgeo|(adfulgeō or aff-)|ulsī, &mdash;, ēre|||to shine upon, beam, glitter, appear bright, be radiant:||||adfulgeo
adfundo|ad-fundō (aff-)|fūdī, fūsus, ere|||to pour into, administer:||||adfundo
adfuturus|adfutūrus||||P. of adsum.||||adfuturus
adg|ad-g-|see agg-.|||Y:||||adg-
adgn|ad-gn-|see agn-.|||||||adgn-
adhaereo|ad-haereō|&mdash;, &mdash;, ēre|||to cleave, adhere, stick to:||||adhaereo
adhaeresco|ad-haerēscō|haesī, haesus, ere|||to cleave, stick, adhere, was added on the verge of the tablet, to be pilloried as a fraudulent debtor, remained, to cling, adhere, to be devoted, never faltered. &mdash; To correspond to, accord with, fit, suit, To hang on, trail after, be the last, hung on the end, were chosen last||||adhaeresco
adhaesio|adhaesiō|ōnis|f||an adhering, clinging (once).||||adhaesio
adhibeo|ad-hibeō|uī, itus, ēre|||to hold toward, turn to, apply, add to, eat with, clasps, to furnish, produce, bring forward, apply, bestow, administer, call to one's aid, give close attention, to bring to, summon, employ, we are summoned, shall be brought upon the stage, to summon for counsel, consult, to invite to dinner, invite to a banquet, entertain, To treat, handle, act towards, to put to use, apply, use, employ for, use in, calling to their aid, to set bounds, to retain in memory, to employ compulsion, compel, storm the defences of wisdom||||adhibeo
adhinnio|ad-hinniō|īvī, &mdash;, īre|||||||adhinnio
adhortatio|adhortātiō|ōnis|f||an encouragement, exhortation||||adhortatio
adhortator|adhortātor|ōris|m||one who encourages, to the work||||adhortator
adhortor|ad-hortor|ātus, ārī|||to encourage, exhort, stimulate, rouse, urge:||||adhortor
adhuc|ad - hūc|||adv.|of time, until now, heretofore, hitherto, as yet:||||adhuc
adiaceo|ad-iaceō|cuī, &mdash;, ēre|||to lie at, lie near, adjoin, border upon, touch, bound:||||adiaceo
adicio|adiciō||||to throw to, cast to, fling at, put, put to, set near, to hurl, thrown up before, to cast, throw, to turn, direct, fix, to add by way of increase, superadd, to institute also, to be raised besides, contributed, To add a new thought, To do in addition, added the offence of, to add to a bid, made a higher bid||||adicio
adiectio|adiectiō|ōnis|f||an annexation, addition, by grudgingly adding||||adiectio
adigo|adigō|ēgī, āctus, ere|||to drive, urge, bring by force, take, compelled to come before an arbiter, to ram in, to drive home, plunge, thrust, reach its mark, inflicted, to drive, urge, force, compel, bring, pressed, brought into the form of a ship, to put on oath, bind by oath, cause to take an oath, swear, takes the oath under compulsion||||adigo
adiicio|adiiciō|see adicio.|||NG||||adiicio
adimo|adimō|ēmī, ēmptus, ere|||to take away, take from, deprive of, to free men from sorrow, to deprive of civil rights, grant to Caecilius, yet deny to Vergil, rob, will forbid to write verses, to snatch away, carry off, from death, dead||||adimo
adipatus|adipātus|||adj.|fat, greasy, pastry prepared with fat, coarse, gross||||adipatus
adipiscor|adipīscor|adeptus, ī||dep.|to come up with, arrive at, reach, overtake, to attain, get, obtain, acquire, reach, they should take public office, P. pass.||||adipiscor
aditus|aditus|ūs|m||a going to, drawing near, approach, access, seek to approach, how to approach gently, A privilege of admittance, access, an opportunity of conversing, a way of approach, entrance, avenue, entry, inaccessible, a way of approach, means of reaching||||aditus2
adiudico|ad-iūdicō|āvī, ātus, āre|||to make a judicial award, grant, award, adjudge:||||adiudico
adiuero|adiuerō|for adiuverō, see adiuvo.|||sh, bloom||||adiuero
adiumentum|adiūmentum|ī|n||a means of helping, help, aid, support, assistance, natural advantages, no artificial aid||||adiumentum
adiunctio|adiūnctiō|ōnis|f||a joining, union, conjunction, the connection of a predicate with several subjects, An addition to||||adiunctio
adiunctor|adiūnctor|ōris|m||he who adds, Pompey||||adiunctor
adiunctus|adiūnctus|||adj.|closely connected, joined, united, n., a characteristic, adjunct, essential attribute, collateral circumstances||||adiunctus
adiungo|adiungō|ūnxī, ūnctus, ere|||to fasten on, join to, harness:||||adiungo
adiuro|ad-iūrō|āvī, &mdash;, āre|||to swear to in addition, attest besides, add to an oath:||||adiuro
adiuto|adiūtō|āvī, &mdash;, āre|||to help zealously, serve, aid, assist, to aid in, help them carry||||adiuto
adiutrix|adiūtrīx|īcis|f||she that helps, a female assistant||||adiutrix
adiutus|adiūtus||||P. of adiuvo.||||adiutus
adiuvo|ad-iuvō|iūvī|||to help, assist, aid, support, further, sustain:||||adiuvo
adjutor|adiūtor|ōris|m||a helper, assistant, confederate, and with their aid, an aid, adjutant, assistant, deputy, secretary, a secondary actor, support, with no subordinate actors||||adiutor
adlabor|ad-lābor (all-)|apsus sum, ī||dep.|to glide towards, flow, glide, slide:||||adlabor
adlaboro|ad-labōrō (all-)|&mdash;, &mdash;, āre|||to labor, toil:||||adlaboro
adlacrimo|ad-lacrimō (all-)|&mdash;, &mdash;, āre|||to shed tears thereat, weep (once):||||adlacrimo
adlapsus|adlapsus (all-)|ūs|m||a gliding up to, stealthy approach||||adlapsus
adlatro|ad-lātrō (all-)|&mdash;, āre|||to bark at. &mdash; Fig., to rail at, revile:||||adlatro
adlaturus|adlātūrus, adlātus||||PP. of adfero.||||adlaturus
adlecto|adlectō (all-)|&mdash;, āre|||to allure, entice, court||||adlecto
adlegatio|adlēgātiō (all-)|ōnis|f||a sending, despatching||||adlegatio
adlego|ad-lēgō (all-)|āvī, ātus, āre|||S||||adlego1
adlego|ad - legō (all-)|ēgī, ēctus, ere|||to select, choose, elect:||||adlego2
adlevamentum|adlevāmentum (all-)|ī|n||a mitigation, relief||||adlevamentum
adlevatio|adlevātiō (all-)|ōnis|f||an alleviation||||adlevatio
adlevo|ad-levō (all-)|āvī, ātus, āre|||to lift up, raise, set up:||||adlevo
adlicio|ad-liciō (all-)|lexī, lectus, ere|||to allure, entice, attract, persuade, influence, attracts||||adlicio
adlido|ad-līdō (all-)|līsī, līsus, ere|||to strike upon, dash against, to ruin||||adlido
adligo|ad-ligō (all-)|āvī, ātus, āre|||to bind to, tie to:||||adligo
adlino|ad-linō (all-)|&mdash;, &mdash;, ere|||to besmear:||||adlino
adlisus|adlīsus||||P. of adlido.||||adlisus
adlocutio|adlocūtiō (all-)|ōnis|f||a consoling, comforting||||adlocutio
adlocutus|adlocūtus||||P. of adloquor.||||adlocutus
adloquium|adloquium (all-)|ī|n||an exhortation, encouragement, solaces||||adloquium
adloquor|ad-loquor (all-)|cūtus, ī||dep.|to speak to, address, salute, greet:||||adloquor
adludo|ad-lūdō (all-)|ūsī, &mdash;, ere|||to play, sport, joke, jest, do sportively:||||adludo
adluo|ad-luō (all-)|uī, &mdash;, ere|||to flow near to, wash against, bathe:||||adluo
adluvies|adluviēs (all-)|&mdash;|f||an inundation||||adluvies
adluvio|adluviō (all-)|ōnis|f||an inundation||||adluvio
admaturo|ad-mātūrō|&mdash;, &mdash;, āre|||to mature (once):||||admaturo
admetior|ad-mētior|mēnsus, īrī||dep.|to measure out:||||admetior
adminiculo|adminiculō|āre|||to prop||||adminiculo
adminiculum|adminiculum|ī|n||a stake, prop, a support, stay, the limbs, help, aid||||adminiculum
administer|ad - minister|trī|m||one who is at hand to help, an assistant, minister, helper:||||administer
administra|ad-ministra|ae|f||a female assistant, handmaid||||administra
administratio|administrātiō|ōnis|f||aid, help, co-operation, Direction, management, administration||||administratio
administrator|administrātor|ōris|m||a manager, conductor||||administrator
administro|ad-ministrō|āvī, ātus, āre|||to manage, control, guide, superintend, execute, regulate, rule, direct:||||administro
admirabilis|admīrābilis|e||adj.|admirable, wonderful, strange, like paradox||||admirabilis
admirabilitas|admīrābilitās|ātis|f||admirableness||||admirabilitas
admirabiliter|admīrābiliter|||adv.|wonderfully, admirably, Paradoxically||||admirabiliter
admirandus|admīrandus|||adj.|to be wondered at, admirable, wonderful||||admirandus
admiratio|admīrātiō|ōnis|f||admiration, wonder, expressions of admiration, applause, Wonder, surprise, astonishment||||admiratio
admirator|admīrātor|ōris|m||an admirer||||admirator
admiror|ad-mīror|ātus, ārī||dep.|to regard with wonder, admire:||||admiror
admisceo|ad - misceō|scuī, xtus|||to add so as to form a mixture, mix with, admix:||||admisceo
admissarius|admissārius|ī|m||a stallion||||admissarius
admissum|ad-missum|ī|n||a voluntary fault, trespass, crime||||admissum
admissus|admissus||||P. of admitto.||||admissus
admistio|admīstiō, admīstus|see admixtio, admixtus.|||e||||admistio
admitto|ad-mittō|mīsī, missus, ere|||to send to, let go, let loose, let come, admit, give access:||||admitto
admixtio|admīxtiō|ōnis|f||a mingling, association, union||||admixtio
admixtus|admīxtus||||P. of admisceo.||||admixtus
admodum|ad-modum|||adv.;|prop., to the proper limit, to full measure;||||admodum
