Phintonia|c. Phintonis insula
Phitonia|c. Phintonis insula
Phoda|ville de l'Arabie Heureuse
Phoeba|nom de femme
Phryna|c. Phryne
Phytria|ville de la Grande Phrygie
Pilia|femme d'Atticus
Pinara|île en face de l'Étolie / ville de Lycie, sur le Xanthe
Pindicitora|ville d'Égypte ou d'Éthiopie
Pinthia|roi de Syracuse
Pipa|Pipa (nom de femme).
Pirina|ville de Sicile
pirula|Isid. le bout du nez.
piscatoria|la pêche, le métier de pêcheur
Pitara|ville d'Éthiopie
Pitonia|nom de la source de l'eau Marcia
Placia|ville de la Mysie / ville de la Sarmatie d'Europe
placida|embarcation légère
Placidia|Galla Placidia, fille de Théodose le Grand
Placidina|nom de femme
Plotina|femme de Trajan
Podalia|ville de Lycie
Polydora|une des Amazones / île de la Propontide
Polymedia|ville de Mysie
Polytelia|ville de Mésopotamie
Pompilla|nom de femme
Pomptilla|nom de femme
Pontezinta|ville d'Afrique, près des Syrtes
Pontezita|ville d'Afrique, près des Syrtes
portemia|sorte de navire [syrien]
Portunata|île voisine de la Liburnie
Posidea|Posidée [ville de l'Éolide]
Posilla|nom de femme et nom d'homme
Postumilla|nom de femme
Potimusa|île située sur les côtes d'Espagne
praecognoscentia|connaissance anticipée
praeoriga|per ou prae, auriga), intendant d'un haras [ou] palefrenier
praerogantia|droit, prétention
Praxilla|mètre praxilléen [sorte d'ionique majeur]
Priena|Priène [ville d'Ionie, patrie de Bias]
Prisca|Prisca (nom de femme).
Priscula|nom de femme
Privata|noms d'homme et de femme
Proculina|nom de femme
Prophthasia|ville de l'Asie Ultérieure, dans la Drangiane
prororiga|per ou prae, auriga), intendant d'un haras [ou] palefrenier
Prosda|ville d'Égypte ou d'Éthiopie
Psegipta|ville d'Éthiopie
Pserema|île du golfe Céramique
pseudographia|fausse représentation (description)
Psytalia|île du golfe Saronique
Pudentilla|nom de f.
Pupluna|c. Populonia
Pyrrhaeciusa|île du golfe Céramique
pyrrhichista|c. le précéd. / correction
Pythionia|île près de Corcyre
Pytionia|île près de Corcyre
quadrigona|carré
Quartilla|nom de femme
quasilaria|fileuse.
Quintilla|nom de femme
Quintina|nom de femme, noms d'hommes
Quintula|nom de femme, nom d'homme
raga|v. racana
Ragusa|Raguse, ville de Dalmatie
Raphana|v. Rha-.
rastraria|femme qui travaille la terre, paysanne
Rauda|ville de la Tarraconnaise
Raurica|capitale des Rauraques
Recepta|nom de femme, nom d'homme
Regiana|ville de la Bétique
relatiuncula|petite relation, petit exposé.
Remedodia|ville de Mésie
Remisiana|ville de la Mésie supérieure
repullulascentia|fait de pulluler de nouveau.
Rhamnumbova|rivière qui se jette dans le Gange
Rhaphana|ville de la Décapole, en Syrie
Rhaphea|ville d'Idumée
rhinoclia|sorte d'orcanète [plante]
Rhithymma|ville de Crète
Rhodussa|île en face de la Carie
Rhypara|île voisine de Samos
rhythmica|c. rhythmice
Riduna|île entre la Gaule et la Bretagne
riga|ligne, raie
Riginia|île près de la Grande-Bretagne
Riphearina|ville d'Arabie
Rogata|nom d'une martyre
Romana|nom de femme
Romesiana|ville de la Mésie supérieure
Rufa|nom de femme
Rufilla|nom de femme
Rufina|nom de femme
Rufrena|nom de femme
Rupilia|nom de femme
Rutila|nom de femme
Rutilia|nom de femme
Sabatha|ville de l'Arabie Heureuse,
Sabatinca|ville de la Norique
Sabdata|ville de Sittacène
Sabella|nom de femme
Sabidia|nom de femme
Sabinilla|nom d'homme, nom de femme
Sabora|ville de la Bétique
Sacrata|ville du Picénum
saepia|- 1 - seiche (mollusque qui secrète un liquide noirâtre). - 2 - encre.
sagaria|v. saccaria.
Sagiatta|ville d'Arabie
Salaria|une des voies de Rome, allant chez les Sabins
Salduba|ville de la Tarraconnaise [auj. Sarragosse]
Saloca|ville de la Norique
Salonina|nom de femme
Salpesa|ville de la Bétique
Sanda|v. Sauga.
Sanduma|Sandume (ville d'Ethiopie).
Sanisera|ville de l'île Minorque
Sarcularia|la Sarcleuse [titre d'une Atellane]
sardonycha|c. sardonyx.
Sarmia|île entre la Bretagne et la Gaule, auj. Guernesey
sarna|gale, teigne
Sarnaca|ville de Troade
Satala|ville d'Arménie
Satriana|nom d'une déesse inconnue
Satulla|nom de femme
Saturnina|nom de femme
Sava|ville de Mauritanie
saxifraga|saxifrage [plante]
saxifrica|v. saxifraga.
Saxula|surnom romain
Scantia|nom de f.
Scantinia|loi Scantinia [portée par le tribun Scantinius]
scariola|escarole ou scarole (légume).
Scarphia|ville de la Locride / île de la mer Égée
Scarponna|ville forte de la Belgique
schoenicula|courtisane de bas étage [se servant de parfums à vil prix]
scortia|outre pour l'huile
scrata|nom injurieux pour désigner les femmes de mauvaise vie.
scultatoria|navire d'observation
Scyllia|île déserte entre la Chersonèse et Samothrace
Sea|ville d'Éthiopie
sebastonica|vainqueur aux jeux Sébastes [en l'honneur d'Auguste]
Sedissa|ville d'Asie [auj. Zamboul]
Sedratyra|ville de Gédrosie
Segasmala|Ségasmala (ville d'Ethiopie).
Segeda|Ségéda (ville de la Bétique).
Seggera|ville d'Afrique [auj. Jumah]
Segosa|ville d'Aquitaine [auj. Escoussé]
Selacosa|île du golfe Saronique
Selybria|Sélymbria (ville de Thrace).
seminaria|grainetière
Semprulla|nom de femme
Senagallia|ville maritime d'Ombrie [auj. Sinigaglia]
Sepiussa|île de la mer Égée
sericoblattea|vêtement de soie couleur de pourpre
sericula|v. securicula.
Serpa|ville de la Bétique
Serpentina|nom de femme
serpentinaria|serpentaire [plante]
Servanda|noms propres
servientia|servitude.
Seutlusa|île près de Rhodes
Severa|v. Otacilia.
Severilla|nom de femme
Sevina|surnom de la Bonne Déesse
Sextia|nom de femme
Sextina|nom de femme
Siata|île près de la côte de l'Armorique
Sicambria|pays des Sicambres
Sicha|nom propre carthaginois
Sicila|village de Gaule, où fut assassiné Alexandre Sévère
Sicilibba|ville d'Afrique
Sidusa|île de la mer Égée
Siga|ville de la Mauritanie Césarienne
signatura|- 1 - apposition de sceau, du cachet. - 2 - signature. - 3 - griffe.
Simyra|ville de Phénicie
Sinda|ville de Pisidie
Singilia|ville de la Bétique
Sintula|nom d'homme
sispita|c. sospita
sitarcia|besace, gibecière / vivres
Sitia|ville de la Bétique
Socunda|ville d'Hyrcanie
Solymnia|v. Solimnia.
Sophonisba|Sophonisbe (femme de Syphax et fille d'Asdrubal).
Sosiola|nom de femme
Sostra|ville d'Élymaïde
Sphaeria|île près d'Éphèse
sphaerita|sorte de gâteau
Spodusa|île du Pont
spolia|dépouille d'un animal / toison / peau d'un serpent qui mue / ordint au pl., dépouille guerrière, butin
Statilia|Statilia Messaline [femme de Néron]
statulibera|qui doit être affranchi ou affranchie par testament
Stergusa|nom de femme
Strabonilla|nom de femme
styraca|v. styrax
suavifragantia|parfum suave
Sububa|fleuve de Mauritanie
Subzupara|ville de Thrace
Sucidava|ville de Mésie
suera|viande de porc.
Suesia|marais de Germanie
Suffetia|nom d'une vestale
Suffetula|ville de la Byzacène
Suissa|ville d'Asie Mineure
Sullina|nom de femme
Sulpitia|Sulpicia (nom de femme).
sumpta|poignée, pincée, prise
sumpticula|(Lebaigue P. 1223) faibles ressources.
Sunista|ville de Pannonie
Superba|nom de femme
Surilla|nom de femme
Sycolatronia|et latro), pays des voleurs de figues, nom d'un peuple imaginaire
Sygambra|une Sycambre
synzugia|syzygia
Syracella|ville de Thrace
Syriana|ville d'Asie
Syrilla|nom de femme
syringia|c. syringa
Tabitha|Tabitha (nom de femme).
Tacapa|ville d'Afrique
Tacatua|ville de Numidie
Tafa|ville d'Égypte dans le Delta
Tagora|v. Thagura.
Taifalia|ville des Pictons
Talabrica|ville de Lusitanie
Talca|île de la Mer Caspienne
Talga|île de la Mer Caspienne
Tapponia|nom de femme
Taracia|v. Tarracia.
Taracina|c. Tarracina.
Tarasia|nom de femme
Tarpha|ville de la Locride
Tarracia|nom d'une vestale
tarrupia|sorte de raisin
Tarsa|nom d'un chef des Thraces
Taruenna2|ville de la Belgique
Tarvenna|ville de la Belgique
Taurania|ancienne ville de Campanie
Taurasia|ville du Samnium
Taurica|la Chersonèse Taurique
Taxilla|ville de l'Inde
terjuga|phrase formée de trois membres
Tertullina|nom de femme, nom d'homme
Tetradia|nom de femme
Tetrapyrgia|ville de Cilicie
Teuchira|Arsinoé Teuchira [ville de la Cyrénaïque]
Teurnia|ville du Norique
Teuthra|v. Teutria.
texterna|Apul. atelier de tisserand.
Theganusa|île voisine de la Laconie
Theifalia|ville des Pictons
Thelpusa|ville d'Arcadie
Thelusa|nom de femme
Theotima|nom de femme
Therionarcia|île voisine de la Carie
Thetaedia|porades
Thignica|ville de Numidie
Thomala|ville d'Arabie
Thomna|ville des Gébanites, dans l'Arabie
Thoringia|la Thuringe
Thraessa|femme thrace
Thugga|ville de la Zeugitane
Thuria|v. Turia.
Thynna|v. Thynia.
Thyrea|bourg de Laconie
Thysdra|ville de la Byzacène
Tiburna|nom de femme
Tigullia|ville de la Ligurie
Tima|nom de femme
tiniatica|c. tiniaria
Tipasa|ville de la Mauritanie Césarienne / ville de Numidie
tippulla|araignée d'eau
tipulla|araignée d'eau
Tiresia|- 1 - Tirésias (un devin aveugle). - 2 - un Tirésias, un aveugle.
Tirida|ville de Thrace
Titanida|c. Titanis
Tithorea|ville de Phocide
Titiana|femme de Pertinax
Titinia|femme de Cotta
Titulcia|ville de la Tarraconnaise
Tocolosida|ville de la Mauritanie Tingitane
tomicla|dim. de tomix
Trachea|Trachie. - 1 - une des portes de Cyzique. - 2 - île voisine de Corcyre. - 3 - épithète de Smyrne.
Tranquillina|surnom féminin
translativa|métalepse
Triaria|nom de la femme de Vitellius
Tricesima|ville de la Gaule Rhénane [Kellen]
trifida|carrefour
Troezena|Trézène [ville du Péloponnèse]
Tryphosa|nom de femme, nom d'homme
Tugia|ville de la Tarraconnaise
Tulla|une des compagnes de Camille
Tuniza|ville de la Zeugitane
Turobriga|ville de la Bétique
turturella|- 1 - petite tourterelle. - 2 - homme efféminé (poule mouillée).
turundula|- 1 - Varr. pâtée (pour engraisser les oies). - 2 - Varr. gâteau (pour les sacrifices). - 3 - Cato. charpie.
Tusca|rivière d'Afrique
Tuscana|petite ville d'Étrurie
Tuticana|nom de femme
Tutorina|nom de femme
tzanga|sorte de chaussure des Parthes
Unimammia|Plaut. l'Unimammie, le pays des Amazones.
Unuca|ville de la Zeugitane
Urba|ville d'Helvétie [auj. Orbe]
Urbana|ville de Campanie
Urbanilla|nom de femme
Urbesalvia|ville du Picénum [auj. Urbisaglia]
Urbica|nom de femme
Urbinia|nom de femme
urguentia|v. urgens
Urnia|déesse honorée dans la Narbonnaise
Ursilla|nom de femme
Ursula|Ursule, nom de femme
Uthina|ville de la Zeugitane
Varcia|bourg de la Séquanie [auj. Vers]
Vareia|ville de la Tarraconnaise
Varenilla|nom de femme
Variola|Attia Variola, nom de femme
Varitinna|nom d'homme
veha|Varr. c. via.
Veientilla|nom de femme
Veldidena|ville de Rhétie [auj. Wilten, près d'Innsbruck]
Velinia|nom d'une déesse
Vellica|ville de la Tarraconnaise
Venafrania|nom d'homme, nom de femme
Veneranda|nom de femme, nom d'homme
ventricula|v. ventriculus
Venuleia|nom de femme
Vera|nom de femme
Veratia|nom de femme
verbenna|terre labourée
Verginia|fille de Virginius, v. Virginius
vertraha|c. vertagus
vervecina|chair de mouton
Vesbina|nom d'homme, nom de femme
Vescelia|ville de la Tarraconnaise
Vesidia|fleuve d'Étrurie
Vesonna|c. Vesunna
vespula|c. vespa 2
Vessitania|région de la Tarraconnaise
Vestia|nom de femme
Vettia|nom de femme
Vettilla|nom de femme
Vetussalina|ville de Pannonie
Vetustilla|nom de femme, nom d'homme
Viaca|ville de Vindélicie
Vianiomina|ville de la Norique ou de la Pannonie supérieure
Vibidia|nom de femme
viburna|c. viburnum
Victina|surnom de femme
Victorilla|surnom de jeune fille
Victorina|nom et surnom de femme
vila|v. villa.
Vimania|ville de Vindélicie
Vina|ville de la Zeugitane
Vincentia|nom de femme
Vindeleia|ville de la Tarraconnaise
Vindia|ville de Galatie
Vinovia|ville de Bretagne [auj. Binchester]
Violantilla|nom de femme
Vipsania|fille d'Agrippa, épouse de Tibère
Virovesca|ville de la Tarraconnaise
Virta|ville de Mésopotamie
Visellia|- 1 - Visellia (nom de femme). - 2 - fém. de Visellius.
Vitia|nom de femme
vopa|mot dont la signification est inconnue
Vosavia|ville de la Belgique, sur le Rhin [auj. Oberwesel]
Vulca|nom d'un statuaire
Xantha|nom de femme
Xenia|nom de femme
Xenitana|nom donné à Quiza, ville de la Mauritanie Césarienne
xerampelina|chlamyde de cette couleur
Xerolibya|la Xérolibye [contrée d'Afrique entre la Cyrénaïque et l'Égypte]
Zacra|v. Zagra
Zara|ville d'Arménie
Zariasta|v. de la Bactriane
Zarmizegethusa|ville de Dacie
Zazata|île de la mer Hyrcanienne
Zela|ville du Pont
Zelia|ville de la Troade
Zena|noms de femmes, nom d'homme
Zenonina|nom de femme
Ziela|ville du Pont
Zimara|ville d'Arménie
Zimyra|ville de Phénicie
Zoaranda|v. Zoroanda.
Zopyra|nom de femme
Zoroanda|lieu de la Grande Arménie à la source du Tigre
Zosima|noms de femmes
zygostata|vérificateur des poids
Accia|nom de fam.
Anxia2|ville de Lucanie
apostema|apostume, abcès
Ariola|ville des Remi en Gaule
Artena|ville des Volsques
artena2|vase à puiser de l'eau
asena|comme arena
Asena2|ville de l'Hispanie ultérieure
Bova|île de la mer Adriatique
Braca|montagne de Mauritanie
brunda|tête de cerf
Bursa|surnom romain
compascua|pâturage communal
Cronia|autre nom de la Bithynie
Cynara|nom de femme, v. Cinara
Decuma|ville de Bétique
didrachma|double drachme
dogma|[phil.] théorie, opinion, croyance / décret
emblema|travail de marqueterie / ornement en placage sur des vases
Eupatoria|ville du Pont
Euthia2|nom d'une île
georgica|culture de la terre
Gerulata|ville de la Basse Pannonie
Hierosolyma|Jérusalem [capitale de la Judée]
idaea|c. helenium
Idaea2|ville de Phénicie
Lea|une des Sporades / ville d'Éthiopie
Marina|nom de femme
marina2|v. ros.
Martha|soeur de Lazare et de Marie
Martha2|rivière d'Étrurie
Metella2|nom de femme
miscellanea|mélanges (écrits)
mustricula2|ratière, souricière
Nora|ville de l'Inde
Offella2|surnom romain
Orba2|rivière qui se jette dans le Méandre
Parietina|ville de la Mauritanie Tingitane / ville de la Tarraconnaise aux sources du Tage
parietina2|v. parietarius.
Pelagia2|Pélagie, nom de femme
Pelina2|ville de Thessalie, sur le Pénée
Philocalia2|ville fortifiée du Pont
pityusa|euphorbe-pityuse [plante]
Pityusa2|nom donné à différentes îles [entre autres à Chio]
Plagiaria2|ville d'Hispanie
Pygela|ville d'Ionie
Quarta2|nom de femme
rheuma|marée, flux de la mer / catarrhe
Ruma|surnom romain
Saba2|fleuve de Belgique [la Sambre]
Sala|fleuve de Mauritanie
Scytala|île du golfe Arabique
Serapia|nom de femme
Sicca2|nom d'h.
Sosia2|nom de femme
Spartaria|surnom de Carthage la Neuve [Espagne]
Stacta|nom de femme
strenua|c. strena
synchrisma|friction avec un liniment
Tabernula2|lieudit à Rome
Tergilla2|auteur cité par Pline
Tyana|Tyane [ville de Cappadoce]
Ura|nom d'homme / f., ville de Syrie, la même que Sura
Variana|ville de Mésie ou de Pannonie
venusta|c. cynocephalia
Venusta2|nom de femme
Vermina|fils de Syphax
Viria2|nom de femme
Vocula2|surnom romain
Zephyria|c. Melos
Achillea2|Achilléa (île de la mer Egée).
Anna2|déesse italienne
Caecina2|Cécina (ville d'Etrurie).
Calva3|surnom
campania2|les champs, la plaine
Cana|nom de femme // ville de Palestine
Cappa2|ville de la Bétique
cataplasma2|cataplasme
Cella2|Cella (nom d'homme).
Cinna2|ville de la Dalmatie
diadema2|arch., diadème, bandeau royal
dionysia3|sorte de pierre [noire avec des taches ou des veines rouges]
Elegea2|ville d'Arménie
Fossa2|avec un qualificatif désigne plusieurs canaux / canal de Marius [creusé pour l'assainissement des bouches du Rhône] ; ville sur ce canal
Ismara2|Ismara (ville de Thrace, près du mont Ismarus).
Justa2|Justa (nom de femme).
Juventa2|la Jeunesse [déesse]
Lupia2|ville de la Calabrie
Matrona2|montagne des Alpes Cottiennes
Medulla2|nom d'h.
Modestia2|nom de femme
Nebula2|Néphélé, femme d'Athamas
Palaestra2|Palestra (nom de femme).
Palla2|Palla (nom d'homme).
Parada2|Parada (ville de la Zeugitane).
Pera2|Péra (surnom).
Phoca2|petit-fils de Céphise, changé en phoque
Providentia2|la Providence, déesse chez les Grecs et les Romains
Regina2|ville de la Bétique
Rixa2|surnom romain
sergia2|une olive.
seria2|c. series
Serra2|Serra (ancien nom du Tibre).
Spica2|nom de f.
Spina2|ville près de l'embouchure du Pô
Tinia|rivière d'Ombrie, affluent du Tibre
Ursa2|nom de femme
Vespa3|Vespa (surnom).
Viola2|nom de femme
adpetulantia|effronterie
apiata|tisane d'ache
juncina|jonc
leporina|viande de lièvre
pictoria|la peinture
semiquinaria|deux pieds et demi [du vers hexamètre], la moitié d'un pentamètre
Acadera|Curt. Acadéra (ville de l'Inde).
Aetia|titre d'un ouvrage de Callimaque / et aussi de Varron
Andera|ville de Mysie
atropha|membres atrophiés
autopracta|choses faites spontanément
barbarica|aurea ornamenta
bipedia|bipèdes
blandimenta|caresses, flatterie / [fig.] agréments, douceurs / assaisonnement, condiments / baumes, remèdes / soins délicats [à une plante]
Calathana|bourg de Thessalie
Callithera|ville de Thessalie
Candyba|ville de Lycie
canistella|dimin. de canistra
canopica|sorte de gâteaux
carbasina|c. carbasa
Celathara|Celathara [bourg]
Centumputea|v. de Dacie
Clisobora|ville de l'Inde
collisa|meurtrissures
colobathra|échasses
concessa|choses permises. - concessa petere, Virg. : demander ce qui peut être accorder.
concisa|courts membres de phrase
condimentaria|salade
confessa|choses évidentes, incontestables
confragosa|raboteux, inégal / embarrassant
contorta|passages véhéments
critica|critique, philologie
crocea|vêtements de soie couleur safran
cruenta|carnage
crystalla|vases de cristal
deliramenta|divagations, extravagances, folies.
echeia|vases d'airain (disposés dans les théâtres pour amplifier le son).
emphanistica|salaire pour l'ordination des prêtres.
encyclia|lettre encyclique, circulaire
eventa|pl., événements, choses accidentelles / [philos.] accident [oppos. conjuncta] / résultats, effets
farraginaria|c. farrago
interanea|intestins
maeniana|- 1 - terrasse en saillie, galerie extérieure, balcon (genre de construction dont Ménius était l'inventeur). - 2 - toit plat.
Marcellea|fêtes en l'honneur de Marcellus (qui prit Syracuse).
martiatica|solde militaire
Massica|Massique [montagne célèbre pour son vin]
medicativa|remèdes
meditamenta|- 1 - premières notions, les éléments. - 2 - travail préparatoire, exercice, préparation, prélude.
Methora|ville de l'Inde
murrhina|vases murrhins
Myra|ville de Lycie
mysteria|mystères, cérémonies secrètes en l'honneur d'une divinité et accessibles seulement à des initiés / mystère, chose tenue secrète, secret / mystère [Eccl.]
